FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
1667773|Lake Tamarisk|Populated Place|39794|U6|||06|CA|1|065|Riverside|33.7389072|-115.3897047|06/01/1995|
1667823|Bombay Beach|Populated Place|07372|U5|||06|CA|1|025|Imperial|33.3508667|-115.7297152|06/01/1995|03/21/2008
1667836|Mono City|Populated Place|48602|U5|||06|CA|1|051|Mono|38.0407564|-119.1445949|06/01/1995|01/18/2011
1667849|Clearlake Oaks|Populated Place|13966|U5|0723|060723033|06|CA|1|033|Lake|39.0262841|-122.6719304|01/19/1981|03/21/2008
1667850|Clearlake Park|Populated Place|13980|U4|0725|060725033|06|CA|1|033|Lake|38.966564|-122.6510961|01/19/1981|
1667877|Angels Camp|Populated Place|02126|C4|0100|060100009|06|CA|1|009|Calaveras|38.0682554|-120.5396457|01/19/1981|
1667886|Truckee|Populated Place|80588|P1|3900|063900057|06|CA|1|057|Nevada|39.327962|-120.1832533|01/19/1981|06/22/2016
1667892|Windsor|Populated Place|85922|P1|4239|064239097|06|CA|1|097|Sonoma|38.5471327|-122.8163802|01/19/1981|03/21/2008
1667896|Agoura|Populated Place|00389|U4|0008|060008037|06|CA|1|037|Los Angeles|34.1430611|-118.7378669|01/19/1981|03/21/2008
1667902|Buellton|Populated Place|08758|P1|0472|060472083|06|CA|1|083|Santa Barbara|34.613597|-120.1926505|01/19/1981|03/21/2008
1667904|Calimesa|Populated Place|09864|P1|0526|060526065|06|CA|1|065|Riverside|34.0039039|-117.0619755|01/19/1981|03/21/2008
1667908|Rancho Cucamonga|Populated Place|59451|P1|2922|062922071|06|CA|1|071|San Bernardino|34.1063989|-117.5931084|06/14/2000|09/28/2018
1667917|Laguna Hills|Populated Place|39220|P1|1782|061782059|06|CA|1|059|Orange|33.612523|-117.71283|01/19/1981|10/24/2018
1667918|Mineral King|Populated Place|47808|U6|||06|CA|1|107|Tulare|36.4507747|-118.5948155|01/19/1981|
1667919|Murrieta|Populated Place|50076|P1|2327|062327065|06|CA|1|065|Riverside|33.5539143|-117.2139232|01/19/1981|03/21/2008
1667934|Ventura|Populated Place|82282|C4|4027|064027111|06|CA|1|111|Ventura|34.2783352|-119.2931676|01/19/1981|06/10/2011
1667936|White Water|Populated Place|85208|U3|4189|064189065|06|CA|1|065|Riverside|33.9250147|-116.6383477|01/19/1981|01/29/2011
1667938|Woodlake Junction|Populated Place|86314|U6|||06|CA|1|107|Tulare|36.4138385|-119.1167738|01/19/1981|
1667939|Yucca Valley|Populated Place|87056|P1|4291|064291071|06|CA|1|071|San Bernardino|34.1141743|-116.432235|01/19/1981|03/21/2008
1668251|Moreno Valley|Populated Place|49270|P1|2278|062278065|06|CA|1|065|Riverside|33.937517|-117.2305944|09/01/1995|03/21/2008
1668253|American Canyon|Populated Place|01640|P1|0075|060075055|06|CA|1|055|Napa|38.1749179|-122.2608044|09/01/1995|03/21/2008
1668254|Canyon Lake|Populated Place|10928|P1|0564|060564065|06|CA|1|065|Riverside|33.6850215|-117.2730931|09/01/1995|03/21/2008
1668255|Chino Hills|Populated Place|13214|P1|0681|060681071|06|CA|1|071|San Bernardino|33.993796|-117.758884|09/01/1995|03/21/2008
1668257|Malibu|Populated Place|45246|P1|2054|062054037|06|CA|1|037|Los Angeles|34.0050079|-118.8100893|09/01/1995|03/21/2008
1669835|Castellammare|Populated Place|11838|U4|||06|CA|1|037|Los Angeles|34.0425086|-118.5611935|11/09/1995|
1669849|East San Gabriel|Populated Place|21096|U5|||06|CA|1|037|Los Angeles|34.0916759|-118.09118|11/09/1995|03/21/2008
1669850|Edendale (historical)|Populated Place|21418|U4|||06|CA|1|037|Los Angeles|34.0900102|-118.2592412|11/09/1995|06/19/2008
1669868|La Fetra|Populated Place|39136|U6|||06|CA|1|037|Los Angeles|34.1388964|-117.8814507|11/09/1995|
1669872|Longview|Populated Place|43056|U6|||06|CA|1|037|Los Angeles|34.4936058|-117.8967321|11/09/1995|01/13/2017
1669908|Belvedere Gardens|Populated Place|05178|U6|||06|CA|1|037|Los Angeles|34.0277902|-118.1628487|11/09/1995|
1669960|Downey Road|Populated Place|19780|U6|||06|CA|1|037|Los Angeles|33.9689024|-118.1061796|11/09/1995|
1669980|Kester|Populated Place|38338|U6|||06|CA|1|037|Los Angeles|34.1741723|-118.4242477|11/09/1995|
1669984|Leffingwell|Populated Place|41012|U4|||06|CA|1|037|Los Angeles|33.9333465|-117.9931194|11/09/1995|
1669992|McCampbell|Populated Place|44728|U6|||06|CA|1|037|Los Angeles|33.9714025|-118.113402|11/09/1995|
1670007|Rio Hondo|Populated Place|60934|U6|||06|CA|1|037|Los Angeles|33.9750136|-118.1245136|11/09/1995|
1670023|Walker|Populated Place|83248|U4|||06|CA|1|037|Los Angeles|33.9802918|-118.1728485|11/09/1995|
1670073|Del Amo|Populated Place|18366|U6|||06|CA|1|037|Los Angeles|33.8464056|-118.2103478|11/09/1995|
1670201|Picayune Rancheria|Civil|2775R|D2|||06|CA|1|039|Madera|37.2114973|-119.7007467|11/09/1995|02/01/2019
1670341|Sunol|Populated Place|77042|U5|3787|063787001|06|CA|1|001|Alameda|37.5943781|-121.8885683|11/09/1995|03/21/2008
1670441|Stonyford Rancheria (historical)|Civil||X1|||06|CA|1|011|Colusa|39.3807171|-122.5802672|11/09/1995|04/11/2008
1670458|Nevada City Rancheria (historical)|Civil||X1|||06|CA|1|057|Nevada|39.274338|-121.0410609|11/09/1995|04/11/2008
1670948|Redlands Heights|Populated Place|59976|U4|||06|CA|1|071|San Bernardino|34.0339033|-117.1586477|11/13/1995|
1675839|Alameda County|Civil|99001|H1|||06|CA|1|001|Alameda|37.650493|-121.917999|03/20/1996|02/24/2019
1675840|Alpine County|Civil|99003|H1|||06|CA|1|003|Alpine|38.5972506|-119.820653|03/20/1996|02/24/2019
1675841|Amador County|Civil|99005|H1|||06|CA|1|005|Amador|38.4463895|-120.6511156|03/20/1996|02/25/2019
1675842|Butte County|Civil|99007|H1|||06|CA|1|007|Butte|39.6669294|-121.6006717|03/20/1996|02/25/2019
1675885|Calaveras County|Civil|99009|H1|||06|CA|1|009|Calaveras|38.2046068|-120.5541321|03/20/1996|02/24/2019
1675902|Colusa County|Civil|99011|H1|||06|CA|1|011|Colusa|39.1775731|-122.2370296|03/20/1996|02/24/2019
1675903|Contra Costa County|Civil|99013|H1|||06|CA|1|013|Contra Costa|37.9233795|-121.9510731|03/20/1996|02/24/2019
1681908|Humboldt County|Civil|99023|H1|||06|CA|1|023|Humboldt|40.7050091|-123.9158194|04/26/1996|02/24/2019
1682074|Del Norte County|Civil|99015|H1|||06|CA|1|015|Del Norte|41.7449424|-123.9578014|04/26/1996|02/24/2019
1682299|Esperanza (historical)|Populated Place|22860|U6|||06|CA|1|093|Siskiyou|41.2632137|-122.0500015|04/26/1996|
1682307|Klamath River|Populated Place|38730|U6|1774|061774093|06|CA|1|093|Siskiyou|41.8612461|-122.825589|04/26/1996|
1682327|Walker|Populated Place|83276|U6|||06|CA|1|093|Siskiyou|41.834024|-122.839478|04/26/1996|
1682404|Redding Rancheria|Civil|3095R|D2|||06|CA|1|089|Shasta|40.506634|-122.3837049|04/26/1996|02/01/2019
1682553|Sierra Village|Populated Place|71834|U5|||06|CA|1|109|Tuolumne|38.0718659|-120.1729657|04/26/1996|01/18/2011
1682579|Riverside|Populated Place|61152|U6|||06|CA|1|023|Humboldt|40.863741|-123.9706144|04/26/1996|
1682610|Shasta County|Civil|99089|H1|||06|CA|1|089|Shasta|40.7637666|-122.0405215|04/26/1996|02/24/2019
1682657|Topanga Oaks|Populated Place|78988|U6|||06|CA|1|037|Los Angeles|34.101118|-118.5903622|04/26/1996|
1682727|Mulford|Populated Place|49992|U4|||06|CA|1|001|Alameda|37.7093746|-122.1796886|04/29/1996|
1682756|Floyd|Populated Place|24596|U6|||06|CA|1|019|Fresno|36.734945|-119.9929325|04/29/1996|
1682823|North Belridge|Populated Place|51672|U6|||06|CA|1|029|Kern|35.5463512|-119.790688|04/29/1996|
1682830|Alta Sierra|Populated Place|01360|U5|||06|CA|1|057|Nevada|39.1415618|-121.0538368|04/29/1996|03/21/2008
1682832|Alta Sierra Estates|Populated Place|01374|U6|||06|CA|1|057|Nevada|39.1140621|-121.0552253|04/29/1996|
1682905|Lake of the Pines|Populated Place|39690|U5|||06|CA|1|057|Nevada|39.0396185|-121.0566129|04/29/1996|03/21/2008
1682906|Lake Wildwood|Populated Place|39885|U5|||06|CA|1|057|Nevada|39.232949|-121.2005115|04/29/1996|03/21/2008
1682919|Meadow Lake Park|Populated Place|46562|U6|||06|CA|1|057|Nevada|39.3276841|-120.209365|04/29/1996|
1682927|Nevada County|Civil|99057|H1|||06|CA|1|057|Nevada|39.3013696|-120.7687521|04/29/1996|02/24/2019
1682949|Prosser Lakeview Estates|Populated Place|58856|U6|||06|CA|1|057|Nevada|39.3629622|-120.1710319|04/29/1996|
1682997|Willaura Estates|Populated Place|85558|U6|||06|CA|1|057|Nevada|39.102951|-121.0980045|04/29/1996|
1682998|Willow Valley|Populated Place|85740|U6|||06|CA|1|057|Nevada|39.2718387|-120.9818915|04/29/1996|
1692767|Tehama County|Civil|99103|H1|||06|CA|1|103|Tehama|40.1257362|-122.2338849|05/08/1996|02/25/2019
1693254|Desert Shores|Populated Place|19024|U5|||06|CA|1|025|Imperial|33.4041996|-116.039724|05/08/1996|11/15/2016
1693324|Lassen County|Civil|99035|H1|||06|CA|1|035|Lassen|40.6735904|-120.5943328|05/08/1996|02/24/2019
1701119|Temescal|Populated Place||U3|||06|CA|1|065|Riverside|33.762796|-117.4853231|11/22/1996|01/29/2011
1701234|Fairbanks Ranch|Locale|23150|U5|||06|CA|1|073|San Diego|32.9939331|-117.1872572|11/22/1996|09/25/2008
1701268|Eldridge|Populated Place|21894|U5|1106|061106097|06|CA|1|097|Sonoma|38.348802|-122.510815|11/22/1996|03/21/2008
1701394|Plumas Eureka (historical)|Populated Place|57828|U6|||06|CA|1|063|Plumas|39.7587857|-120.7077211|11/22/1996|03/21/2008
1701553|Montalvin|Populated Place|48718|U3|||06|CA|1|013|Contra Costa|37.9954781|-122.3327484|11/22/1996|03/21/2008
1701652|Tara Hills|Populated Place|77924|U5|||06|CA|1|013|Contra Costa|37.9935337|-122.3163591|11/22/1996|03/21/2008
1701734|Bay Point|Populated Place|04415|U5|0277|060277013|06|CA|1|013|Contra Costa|38.026759|-121.941939|11/22/1996|08/21/2017
1701762|Discovery Bay|Populated Place|19339|U5|||06|CA|1|013|Contra Costa|37.9085357|-121.6002291|11/22/1996|03/21/2008
1702880|Isla Vista|Populated Place|36868|U5|1718|061718083|06|CA|1|083|Santa Barbara|34.4133292|-119.8609718|12/02/1996|03/21/2008
1703661|De Luz Station (historical)|Locale|18800|U6|||06|CA|1|073|San Diego|33.3305876|-117.3005924|12/02/1996|
1723333|Sea Ranch|Populated Place|70712|U5|3862|063862097|06|CA|1|097|Sonoma|38.7151899|-123.4544532|03/05/1997|01/18/2011
1723422|Dollar Point|Populated Place|19455|U5|||06|CA|1|061|Placer|39.1879625|-120.0999135|03/05/1997|03/21/2008
1723821|Mechoopda Indian Rancheria (historical)|Civil||X1|||06|CA|1|007|Butte|39.7318277|-121.8538668|03/05/1997|04/11/2008
1724158|Brooktrails|Populated Place|08530|U5|||06|CA|1|045|Mendocino|39.4437736|-123.3852887|03/06/1997|01/18/2011
1724314|Avocado Heights|Populated Place|03344|U5|0228|060228037|06|CA|1|037|Los Angeles|34.0361217|-117.9911765|03/06/1997|03/21/2008
1732577|Shadow Hills|Populated Place|71087|U6|||06|CA|1|037|Los Angeles|34.2619469|-118.3517463|05/14/1997|
1732788|Leimert Park|Populated Place|41043|U6|||06|CA|1|037|Los Angeles|34.0069572|-118.3314646|05/14/1997|
1733181|Sierra Brooks|Populated Place|71774|U5|||06|CA|1|091|Sierra|39.6424052|-120.2165932|05/14/1997|07/09/2010
1733189|Verdi|Populated Place|82334|U5|||06|CA|1|091|Sierra|39.5243535|-120.0132564|05/14/1997|07/09/2010
1733288|Camanche Village|Populated Place|10044|U5|||06|CA|1|005|Amador|38.2699164|-120.9732743|05/14/1997|01/18/2011
1733436|Agoura Hills|Populated Place|00394|P1|0011|060011037|06|CA|1|037|Los Angeles|34.1363945|-118.7745348|05/14/1997|03/21/2008
1733577|Desert View Highlands|Populated Place|19052|U5|1007|061007037|06|CA|1|037|Los Angeles|34.5908225|-118.1525735|05/14/1997|03/21/2008
1733728|Auburn Lake Trails|Populated Place|03205|U5|||06|CA|1|017|El Dorado|38.9143434|-120.9524408|05/14/1997|01/18/2011
1733915|Little Norway|Populated Place|||1909|061909017|06|CA|1|017|El Dorado|38.8246295|-120.0365724|05/14/1997|
1733968|Cameron Park|Populated Place|10256|U5|0585|060585017|06|CA|1|017|El Dorado|38.6687929|-120.9871643|05/14/1997|03/21/2008
1744683|Cedar Grove|Populated Place|||0619|060619017|06|CA|1|017|El Dorado|38.7446254|-120.6568739|06/24/1997|
1759219|Carmel Highlands|Populated Place|11264|U6|||06|CA|1|053|Monterey|36.5041286|-121.9316213|07/14/1997|
1759222|Hat Creek|Populated Place|32408|U5|1548|061548089|06|CA|1|089|Shasta|40.8304382|-121.5135921|07/14/1997|01/30/2019
1765683|Portola Hills|Populated Place|58356|U4|||06|CA|1|059|Orange|33.6791872|-117.6311605|11/26/1997|03/21/2008
1766196|Hidden Valley Lake|Populated Place|33549|U5|||06|CA|1|033|Lake|38.8079573|-122.5583155|11/26/1997|03/21/2008
1785607|East Sonora|Populated Place|21188|U5|||06|CA|1|109|Tuolumne|37.9777024|-120.361304|04/06/1998|03/21/2008
1786184|Ladera|Populated Place|39094|U5|1778|061778081|06|CA|1|081|San Mateo|37.3999398|-122.1982987|04/06/1998|01/29/2011
1786241|North Fair Oaks|Populated Place|51840|U5|||06|CA|1|081|San Mateo|37.4743823|-122.1966319|04/06/1998|03/21/2008
1799404|Sebastopol Indian Rancheria (historical)|Civil||X1|||06|CA|1|097|Sonoma|38.4146361|-122.880272|07/20/1998|04/11/2008
1799481|Roseland|Populated Place|62868|U5|3100|063100097|06|CA|1|097|Sonoma|38.4221346|-122.7280431|07/20/1998|03/21/2008
1799782|Temelec|Populated Place|78126|U5|||06|CA|1|097|Sonoma|38.2665819|-122.4927593|07/20/1998|03/21/2008
1800756|Lucas Valley|Populated Place|44392|U3|||06|CA|1|041|Marin|38.027422|-122.5583121|07/20/1998|03/21/2008
1800792|Sleepy Hollow|Populated Place|72184|U5|||06|CA|1|041|Marin|38.0104782|-122.5844242|07/20/1998|01/18/2011
1804637|Inyo County|Civil|99027|H1|||06|CA|1|027|Inyo|36.5111268|-117.4107897|02/01/1999|02/24/2019
1804851|Rancho Calaveras|Populated Place|59426|U5|||06|CA|1|009|Calaveras|38.1275|-120.8583333|02/01/1999|09/25/2008
1804875|Forest Meadows|Populated Place|24897|U5|||06|CA|1|009|Calaveras|38.1679751|-120.4054756|02/01/1999|03/21/2008
1804895|Sheep Ranch Indian Reservation (historical)|Civil||X1|||06|CA|1|009|Calaveras|38.2057516|-120.4685344|02/01/1999|04/11/2008
1812761|Fresno Indian Reservation (historical)|Civil||X1|||06|CA|1|039|Madera|37.0493918|-119.9334913|03/17/1999|04/11/2008
1812782|Bonadelle Ranchos|Populated Place|07378|U3|||06|CA|1|039|Madera|36.9666147|-119.8940431|03/17/1999|03/21/2008
1812803|Madera Ranchos|Populated Place|45054|U3|||06|CA|1|039|Madera|36.9310591|-119.8815418|03/17/1999|03/21/2008
1812811|Rolling Hills|Populated Place|62625|U5|||06|CA|1|039|Madera|36.9032823|-119.7976481|03/17/1999|01/18/2011
1817380|Oak Park|Populated Place|53116|U5|2486|062486111|06|CA|1|111|Ventura|34.1791716|-118.7628685|03/25/1999|03/21/2008
1820537|Rancho Murieta|Populated Place|59506|U5|2921|062921067|06|CA|1|067|Sacramento|38.5018527|-121.0946669|03/26/1999|03/21/2008
1827074|Wilton Indian Rancheria (historical)|Civil||X1|||06|CA|1|067|Sacramento|38.4146328|-121.2663375|04/01/1999|04/11/2008
1835505|Westfield|Populated Place|||4123|064123107|06|CA|1|107|Tulare|36.0910631|-119.0445468|05/03/1999|
1841506|Rancho Dominguez|Populated Place|59475|U4|||06|CA|1|037|Los Angeles|0|0|05/27/1999|
1841636|Baldy Mesa|Populated Place|03673|U6|||06|CA|1|071|San Bernardino|34.4591633|-117.4511596|06/01/1999|
1841652|Oak Hills|Populated Place|52760|U5|||06|CA|1|071|San Bernardino|34.383134|-117.381355|06/01/1999|01/18/2011
1848119|Laguna Woods|Populated Place|39259|P1|||06|CA|1|059|Orange|33.6103009|-117.7253305|08/10/1999|03/21/2008
1848971|Good Hope|Populated Place|30410|U5|||06|CA|1|065|Riverside|33.7647418|-117.2669825|08/26/1999|01/18/2011
1849005|Mead Valley|Populated Place|46646|U5|||06|CA|1|065|Riverside|33.8333516|-117.2961512|08/26/1999|01/18/2011
1849214|Menifee Lakes|Populated Place||U4|||06|CA|1|065|Riverside|33.6791889|-117.1550323|08/26/1999|09/09/2008
1849312|Green Acres|Populated Place|30944|U5|||06|CA|1|065|Riverside|33.7380761|-117.0764174|08/26/1999|01/18/2011
1852155|Ladera Ranch|Populated Place|39114|U5|||06|CA|1|059|Orange|33.5708574|-117.6356052|11/09/1999|01/29/2011
1852255|Marina del Rey|Populated Place|45806|U5|2081|062081037|06|CA|1|037|Los Angeles|33.9802893|-118.4517449|12/02/1999|03/21/2008
1853375|Amesti|Populated Place|01651|U5|||06|CA|1|087|Santa Cruz|36.9635628|-121.7791182|02/15/2000|03/21/2008
1853377|Boronda|Populated Place|07578|U5|||06|CA|1|053|Monterey|36.6988479|-121.6749465|02/15/2000|03/21/2008
1853378|Bucks Lake|Populated Place|08744|U5|||06|CA|1|063|Plumas|39.870721|-121.1844054|02/15/2000|03/21/2008
1853379|Buena Vista|Populated Place|08848|U4|||06|CA|1|085|Santa Clara|37.3213308|-121.9166227|02/15/2000|06/08/2009
1853380|Bystrom|Populated Place|09353|U5|||06|CA|1|099|Stanislaus|37.6207642|-120.9857665|02/15/2000|03/21/2008
1853381|Carrick|Populated Place|11481|U5|||06|CA|1|093|Siskiyou|41.4473722|-122.3639043|02/15/2000|03/21/2008
1853382|China Lake Acres|Populated Place|13157|U5|||06|CA|1|029|Kern|35.6405108|-117.763955|02/15/2000|03/21/2008
1853383|Crest|Populated Place|17106|U5|||06|CA|1|073|San Diego|32.8072739|-116.86808|02/15/2000|03/21/2008
1853384|Del Rio|Populated Place|18695|U5|||06|CA|1|099|Stanislaus|37.7435393|-121.0118804|02/15/2000|03/21/2008
1853385|Dove Canyon|Populated Place|19759|U4|||06|CA|1|059|Orange|33.6316886|-117.5664362|02/15/2000|03/21/2008
1853386|East Oakdale|Populated Place|20907|U5|||06|CA|1|099|Stanislaus|37.7879834|-120.8038204|02/15/2000|03/21/2008
1853387|East Shore|Populated Place|21138|U5|||06|CA|1|063|Plumas|40.2365539|-121.0771829|02/15/2000|03/21/2008
1853389|Foothill Ranch|Populated Place|24730|U4|||06|CA|1|059|Orange|33.6864093|-117.6608836|02/15/2000|03/21/2008
1853390|Furnace Creek|Populated Place|28021|U5|||06|CA|1|027|Inyo|36.4580039|-116.8708863|02/15/2000|10/11/2018
1853391|Gold River|Populated Place|30345|U5|||06|CA|1|067|Sacramento|38.6262937|-121.2466156|02/15/2000|03/21/2008
1853392|Granite Bay|Populated Place|30693|U5|1459|061459061|06|CA|1|061|Placer|38.7632346|-121.1638361|02/15/2000|03/21/2008
1853393|Greenhorn|Populated Place|31029|U5|||06|CA|1|063|Plumas|39.9043386|-120.7507815|02/15/2000|03/21/2008
1853394|Green Valley|Populated Place|31099|U5|||06|CA|1|095|Solano|38.2529705|-122.1621917|02/15/2000|03/21/2008
1853395|Iron Horse|Populated Place|36735|U5|||06|CA|1|063|Plumas|39.7882342|-120.4968818|02/15/2000|03/21/2008
1853396|Kennedy|Populated Place|38065|U5|||06|CA|1|077|San Joaquin|37.9299245|-121.2527228|02/15/2000|03/21/2008
1853397|Lake Davis|Populated Place|39483|U5|||06|CA|1|063|Plumas|39.8726783|-120.4788267|02/15/2000|03/21/2008
1853398|Las Flores|Populated Place|40526|U5|||06|CA|1|059|Orange|33.5880791|-117.6267159|02/15/2000|03/21/2008
1853400|Mission Canyon|Populated Place|48147|U5|||06|CA|1|083|Santa Barbara|34.4508303|-119.7129141|02/15/2000|03/21/2008
1853401|Mohawk Vista|Populated Place|48448|U5|||06|CA|1|063|Plumas|39.7807325|-120.578551|02/15/2000|03/21/2008
1853402|Mountain View|Populated Place|49651|U5|2322|062322013|06|CA|1|013|Contra Costa|38.0088105|-122.1174648|02/15/2000|03/21/2008
1853403|Muir Beach|Populated Place|49950|U5|2324|062324041|06|CA|1|041|Marin|37.8622222|-122.5813889|02/15/2000|08/10/2015
1853404|Parkmoor|Populated Place|55730|U4|||06|CA|1|085|Santa Clara|37.3210531|-121.9307898|02/15/2000|
1853407|Rancho Trabuco|Populated Place|59607|U4|||06|CA|1|059|Orange|33.6597433|-117.6144933|02/15/2000|03/21/2008
1853408|Ridgemark|Populated Place|60706|U5|||06|CA|1|069|San Benito|36.8124564|-121.3657673|02/15/2000|03/21/2008
1853409|Riverdale Park|Populated Place|61106|U5|||06|CA|1|099|Stanislaus|37.6093754|-121.0518789|02/15/2000|03/21/2008
1853410|Robinson Ranch|Populated Place|62205|U4|||06|CA|1|059|Orange|33.6527991|-117.5703251|02/15/2000|03/21/2008
1853411|Rollingwood|Populated Place|62700|U5|||06|CA|1|013|Contra Costa|37.9652012|-122.3299705|02/15/2000|03/21/2008
1853412|Round Valley|Populated Place|63148|U5|||06|CA|1|027|Inyo|37.4193758|-118.5876191|02/15/2000|03/21/2008
1853413|Salton City|Populated Place|64294|U5|3182|063182025|06|CA|1|025|Imperial|33.2986497|-115.9561112|02/15/2000|03/21/2008
1853414|San Joaquin Hills|Populated Place|67143|U4|||06|CA|1|059|Orange|33.611689|-117.8367224|02/15/2000|03/21/2008
1853415|Seven Trees|Populated Place|71074|U5|||06|CA|1|085|Santa Clara|37.2860536|-121.8385638|02/15/2000|03/21/2008
1853416|Shackelford|Populated Place|71084|U6|||06|CA|1|099|Stanislaus|37.61382|-120.9927111|02/15/2000|05/15/2013
1853417|Stallion Springs|Populated Place|73868|U5|||06|CA|1|029|Kern|35.0888553|-118.6425912|02/15/2000|03/21/2008
1853418|Toro Canyon|Populated Place|79529|U5|||06|CA|1|083|Santa Barbara|34.4199952|-119.5670709|02/15/2000|03/21/2008
1853419|Valley Ranch|Populated Place|81869|U5|||06|CA|1|063|Plumas|39.7376776|-120.5660499|02/15/2000|03/21/2008
1853420|Waldon|Populated Place|83215|U5|||06|CA|1|013|Contra Costa|37.9263125|-122.0555182|02/15/2000|03/21/2008
1853421|Whitehawk|Populated Place|85086|U5|||06|CA|1|063|Plumas|39.7204558|-120.5510492|02/15/2000|03/21/2008
