TWAY_ID,TWAY_ID2,COUNTY,LATITUDE,LONGITUD,DATE,DAY_WEEK,HOUR,LGT_COND,WEATHER,WRK_ZONE,FATALS,PEDS,MAN_COLL,FUNC_SYS,TYP_INT
US-14A,NO SECOND STREET,SAN MATEO,44.29252222,-103.83035556,2016-08-04,THURSDAY,11,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-14A,NO SECOND STREET,SAN MATEO,44.39793056,-103.58458056,2016-08-08,MONDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-90 E,NO SECOND STREET,SANTA CLARA,43.91205,-100.18880556,2016-08-14,SUNDAY,11,DAY,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
US-14A,NO SECOND STREET,SAN MATEO,44.40203056,-103.57445,2016-09-05,MONDAY,9,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
CR-MCGUIGAN RD,NO SECOND STREET,SAN MATEO,44.48747778,-103.89020278,2016-09-21,WEDNESDAY,1,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-BROWNSVILLE RD,NO SECOND STREET,SAN MATEO,44.28334167,-103.78457222,2016-10-20,THURSDAY,20,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-25W SR-9,NO SECOND STREET,ALAMEDA,36.02710278,-84.08453611,2016-02-02,TUESDAY,18,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-62 N ILLINOIS AVE,NO SECOND STREET,ALAMEDA,36.01153056,-84.27103889,2016-01-31,SUNDAY,17,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
US-25W SR-9 CLINTON HWY/CLINCH,NO SECOND STREET,ALAMEDA,36.06558889,-84.12991111,2016-02-21,SUNDAY,19,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
E POWERS  BLVD,NO SECOND STREET,SANTA CLARA,36.10466111,-87.7676,2016-02-23,TUESDAY,19,NIGHT,RAIN,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
OLD EMORY RD,NO SECOND STREET,ALAMEDA,36.03015556,-84.15662222,2016-03-19,SATURDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-70 SR-1 HWY 70 E,NO SECOND STREET,SANTA CLARA,36.09668889,-87.5823,2016-03-25,FRIDAY,15,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
CR-DUTCH VALLEY RD,NO SECOND STREET,ALAMEDA,36.13693889,-84.18915,2016-04-21,THURSDAY,15,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
I-40,NO SECOND STREET,SAN MATEO,35.92561111,-87.59431111,2016-04-28,THURSDAY,9,DAY,CLEAR,0,1,1,SAME SIDESWIPE,INTERSTATE,NOT AN INTERSECTION
US-25W SR-9,MEHAFFEY RD,ALAMEDA,36.0309,-84.0935,2016-04-28,THURSDAY,17,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
SR-95 OAK RIDGE TURNPIKE,JEFFERSON AVE,ALAMEDA,36.00583056,-84.28141111,2016-05-06,FRIDAY,21,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,T
US-70 SR-1 HWY 70E,NO SECOND STREET,SAN FRANCISCO,35.58278889,-89.07526944,2016-05-16,MONDAY,4,NIGHT,CLEAR,0,1,0,ANGLED,COLLECTOR,NOT AN INTERSECTION
SR-116,NO SECOND STREET,ALAMEDA,36.12633056,-84.23236944,2016-05-21,SATURDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-95 OAK RIDGE TURNPIKE,NO SECOND STREET,ALAMEDA,35.99405,-84.31211944,2016-06-02,THURSDAY,18,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
I-40,NO SECOND STREET,SANTA CLARA,35.87516111,-87.85618056,2016-05-30,MONDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CR-PRIMM SPRINGS RD,NO SECOND STREET,SAN MATEO,35.82243056,-87.2819,2016-06-20,MONDAY,17,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-230 LITTLE LOT RD,NO SECOND STREET,SAN MATEO,35.85383889,-87.35093889,2016-06-25,SATURDAY,1,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-170 EDGEMOOR RD,NO SECOND STREET,ALAMEDA,36.00056944,-84.18528056,2016-06-23,THURSDAY,8,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-116,NO SECOND STREET,ALAMEDA,36.12578889,-84.41998889,2016-07-20,WEDNESDAY,1,NIGHT,FOG,0,1,1,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-70 SR-1,NO SECOND STREET,SANTA CLARA,36.09701111,-87.58518889,2016-08-12,FRIDAY,3,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-48/100,NO SECOND STREET,SAN MATEO,35.71853889,-87.47776944,2016-08-19,FRIDAY,20,NIGHT,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-95 OAK RIDGE TURNPIKE,NO SECOND STREET,ALAMEDA,36.02288056,-84.24455,2016-09-07,WEDNESDAY,6,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-25W SR-9,NO SECOND STREET,ALAMEDA,36.027,-84.08531944,2016-09-30,FRIDAY,11,DAY,CLEAR,0,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-19,NO SECOND STREET,SAN FRANCISCO,35.6589,-89.36471111,2016-10-02,SUNDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-1854 MISSIONARY RIDGE RD,NO SECOND STREET,SAN MATEO,35.96305,-87.36651944,2016-10-15,SATURDAY,5,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-CLYDETON RD,NO SECOND STREET,SANTA CLARA,36.11841111,-87.81263056,2016-10-07,FRIDAY,19,NIGHT,CLEAR,0,1,1,SAME SIDESWIPE,COLLECTOR,NOT AN INTERSECTION
US-70 SR-26 NASHVILLE HWY,NO SECOND STREET,MARIN,36.00675,-85.97223889,2016-11-11,FRIDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-13 N CHURCH ST,NO SECOND STREET,SANTA CLARA,36.11065,-87.783,2016-11-17,THURSDAY,12,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
CR-E WOLF VALLEY RD,NO SECOND STREET,ALAMEDA,36.07845,-84.09995,2016-11-14,MONDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-933 BOLD SPRINGS RD,NO SECOND STREET,SANTA CLARA,35.96613056,-87.66798056,2016-12-14,WEDNESDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-54 OLD TURNPIKE RD,NO SECOND STREET,SAN FRANCISCO,35.59313889,-89.32283056,2016-11-11,FRIDAY,10,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-289 PRESTON RD,HEDGCOXE RD,SANTA CLARA,33.08231944,-96.80063611,2016-01-01,FRIDAY,1,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
DALLAS NORTH TOLLWAY,NO SECOND STREET,SANTA CLARA,32.99063333,-96.82934722,2016-01-08,FRIDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FM 3364,NO SECOND STREET,SANTA CLARA,33.1324,-96.48695,2016-01-09,SATURDAY,19,NIGHT,CLEAR,0,2,0,ANGLED,COLLECTOR,NOT AN INTERSECTION
SR-19,NO SECOND STREET,ALAMEDA,31.91690556,-95.73689444,2016-01-14,THURSDAY,15,DAY,CLEAR,1,1,0,REAR END,ARTERY,NOT AN INTERSECTION
SR-190/PRESIDENT GEORGE BUSH,NO SECOND STREET,SANTA CLARA,33.0038,-96.70518056,2016-01-16,SATURDAY,18,NIGHT,CLEAR,0,3,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-62,NO SECOND STREET,SAN FRANCISCO,34.34734722,-100.28166111,2016-01-19,TUESDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-380,NO SECOND STREET,SANTA CLARA,33.19856389,-96.57690833,2016-01-19,TUESDAY,19,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-263 LUCAS RD,NO SECOND STREET,SANTA CLARA,33.0855,-96.6119,2016-01-30,SATURDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SPRING CREEK PKWY,NO SECOND STREET,SANTA CLARA,33.05647778,-96.79743056,2016-02-17,WEDNESDAY,18,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
SR-190 PGB HWY,CUSTER RD,SANTA CLARA,33.004225,-96.73252778,2016-01-20,WEDNESDAY,15,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
US-75 CENTRAL EXPY,NO SECOND STREET,SANTA CLARA,33.15451667,-96.64698333,2016-02-10,WEDNESDAY,5,NIGHT,CLEAR,1,1,0,REAR END,COLLECTOR,NOT AN INTERSECTION
FM2818 HARVEY MITCHELL PKWY,FM60RAMP,MARIN,30.60306389,-96.36309444,2016-02-12,FRIDAY,7,DAY,FOG,0,1,0,HEAD ON,ARTERY,FOUR WAY
CR-210,NO SECOND STREET,SANTA CLARA,33.35030833,-96.6317,2016-02-16,TUESDAY,13,DAY,CLEAR,0,1,0,ANGLED,LOCAL,NOT AN INTERSECTION
FM 2478/CUSTER RD,WESTRIDGE DR,SANTA CLARA,33.01114167,-96.73382778,2016-02-19,FRIDAY,20,NIGHT,CLEAR,0,2,0,ANGLED,ARTERY,FOUR WAY
US-190 EARL RUDDER FWY,BS-6 TEXAS AVE,MARIN,30.71953056,-96.41194722,2016-02-21,SUNDAY,18,NIGHT,RAIN,0,1,2,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
CR-53,NO SECOND STREET,SANTA CLARA,33.29364722,-96.79216944,2016-02-07,SUNDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-75 CENTRAL EXPY,NO SECOND STREET,SANTA CLARA,33.22648333,-96.63318611,2016-02-25,THURSDAY,21,NIGHT,CLEAR,1,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FM 60,NO SECOND STREET,MARIN,30.56927778,-96.40440278,2016-03-06,SUNDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
MIDWAY RD,NO SECOND STREET,SANTA CLARA,32.98878611,-96.84261111,2016-03-12,SATURDAY,1,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-75,NO SECOND STREET,SANTA CLARA,33.24055278,-96.62946111,2016-03-16,WEDNESDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-MUMFORD RD,NO SECOND STREET,MARIN,30.72278889,-96.46265,2016-03-20,SUNDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SL 256,FM 320 MARTIN LUTHER KING BLVD,ALAMEDA,31.76073889,-95.65825833,2016-03-31,THURSDAY,16,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
SR-289 PRESTON RD,NO SECOND STREET,SANTA CLARA,32.98757778,-96.80293333,2016-03-31,THURSDAY,10,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-78,NO SECOND STREET,SANTA CLARA,33.02174444,-96.46664444,2016-03-31,THURSDAY,14,DAY,CLEAR,1,3,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-208,NO SECOND STREET,SAN MATEO,31.98035,-100.54131111,2016-04-08,FRIDAY,7,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-62,NO SECOND STREET,SAN FRANCISCO,34.50370556,-100.20818889,2016-03-21,MONDAY,11,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-287,NO SECOND STREET,ALAMEDA,31.60498056,-95.52383056,2016-04-22,FRIDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-87,NO SECOND STREET,SAN MATEO,31.70224444,-100.78110556,2016-04-26,TUESDAY,12,DAY,CLEAR,0,2,0,REAR END,ARTERY,NOT AN INTERSECTION
HARVEY MITCHELL PKWY,LA BRISA DR,MARIN,30.62510278,-96.37703611,2016-05-04,WEDNESDAY,12,DAY,CLEAR,0,1,0,ANGLED,ARTERY,T
SR-6 EARL RUDDER,NO SECOND STREET,MARIN,30.64752222,-96.31594444,2016-05-08,SUNDAY,1,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-6 EARL RUDDER FWY,NO SECOND STREET,MARIN,30.61545556,-96.29313333,2016-05-08,SUNDAY,2,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
US-75 CENTRAL EXPY,NO SECOND STREET,SANTA CLARA,32.99527778,-96.70942222,2016-05-08,SUNDAY,2,NIGHT,CLEAR,0,1,2,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FM 1461/FRONTIER PKWY,PRAIRIE CROSSING,SANTA CLARA,33.26270833,-96.80151667,2016-05-01,SUNDAY,10,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,T
SR-6 EARL RUDDER FWY,NO SECOND STREET,MARIN,30.59555556,-96.290275,2016-05-16,MONDAY,8,DAY,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-380/UNIVERSITY DR,GRAVES ST,SANTA CLARA,33.2165,-96.62889444,2016-04-27,WEDNESDAY,15,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
MIDWAY RD,PELICAN BAY DR,SANTA CLARA,33.03413611,-96.83870556,2016-06-05,SUNDAY,20,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,T
US-75/CENTRAL EXPY,NO SECOND STREET,SANTA CLARA,32.99462222,-96.70942778,2016-06-08,WEDNESDAY,6,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-287,NO SECOND STREET,ALAMEDA,31.95819722,-95.9828,2016-06-07,TUESDAY,1,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-6 EARL RUDDER HWY,NO SECOND STREET,MARIN,30.69236389,-96.35386389,2016-06-10,FRIDAY,21,NIGHT,CLEAR,1,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
WILCOX LN,NO SECOND STREET,MARIN,30.74944167,-96.35530278,2016-06-08,WEDNESDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SP-324,NO SECOND STREET,ALAMEDA,31.83168889,-95.83168056,2016-06-13,MONDAY,6,DAY,RAIN,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-78,NO SECOND STREET,SANTA CLARA,33.10093889,-96.41138056,2016-06-05,SUNDAY,21,NIGHT,CLEAR,1,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-9/EARL RUDDER FWY,NO SECOND STREET,MARIN,30.59239167,-96.29042222,2016-06-10,FRIDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
TRINITY MILLS RD,NO SECOND STREET,SANTA CLARA,32.988275,-96.83621667,2016-06-12,SUNDAY,21,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-47,NO SECOND STREET,MARIN,30.59412778,-96.39142778,2016-06-20,MONDAY,18,DAY,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
FM2818,NO SECOND STREET,MARIN,30.63624444,-96.37885278,2016-06-19,SUNDAY,11,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
FM 60/RAYMOND STOTZER PKWY,CR-LIGHTSEY LN,MARIN,30.57561667,-96.39716667,2016-06-21,TUESDAY,11,DAY,CLEAR,0,1,0,REAR END,ARTERY,T
SR-155,NO SECOND STREET,ALAMEDA,31.84766944,-95.5847,2016-06-17,FRIDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-75/CENTRAL EXPY,REPUBLIC DR,SANTA CLARA,33.03121944,-96.70729167,2016-07-04,MONDAY,19,DAY,CLEAR,0,1,0,ANGLED,ARTERY,T
SR-78 LAVON PKWY,NO SECOND STREET,SANTA CLARA,33.0227,-96.50687778,2016-07-04,MONDAY,1,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
STONE CREEK DR,NO SECOND STREET,SANTA CLARA,33.14462222,-96.60848889,2016-07-15,FRIDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-75 CENTRAL EXPWY,WHITE AVE,SANTA CLARA,33.20975278,-96.63753333,2016-07-08,FRIDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-5 MCDONALD ST,NO SECOND STREET,SANTA CLARA,33.24363056,-96.60929167,2016-06-13,MONDAY,23,NIGHT,CLEAR,0,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
BETHANY DR,NO SECOND STREET,SANTA CLARA,33.09038056,-96.67337778,2016-07-26,TUESDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-78,NO SECOND STREET,SANTA CLARA,33.01060833,-96.54172778,2016-08-01,MONDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-79 OAK ST,NO SECOND STREET,ALAMEDA,31.74951944,-95.65049444,2016-08-05,FRIDAY,8,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
FM 1179 VILLA MARIA RD,JONES RD,MARIN,30.60921944,-96.40720278,2016-08-07,SUNDAY,0,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,FOUR WAY
US-85 / SR-75 CENTRAL EXPY,NO SECOND STREET,SANTA CLARA,33.09997778,-96.67835556,2016-07-31,SUNDAY,1,NIGHT,CLEAR,1,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-380 AUDIE MURPHY PKWY,NO SECOND STREET,SANTA CLARA,33.15377778,-96.2965,2016-08-13,SATURDAY,6,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SAM RAYBURN TLWY,NO SECOND STREET,SANTA CLARA,33.14110833,-96.68914722,2016-08-25,THURSDAY,0,NIGHT,CLEAR,1,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-287,NO SECOND STREET,ALAMEDA,31.87165,-95.86169167,2016-09-02,FRIDAY,20,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
AYRSHIRE,NO SECOND STREET,MARIN,30.60683333,-96.33471944,2016-09-08,THURSDAY,10,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-6R BUSINESS TEXAS AVE,NO SECOND STREET,MARIN,30.67865833,-96.36934722,2016-09-18,SUNDAY,14,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
FM 544,MURPHY RD,SANTA CLARA,33.01158333,-96.61199167,2016-09-29,THURSDAY,13,DAY,CLEAR,0,1,0,REAR END,ARTERY,FOUR WAY
US-79,NO SECOND STREET,ALAMEDA,31.78395556,-95.60828333,2016-10-04,TUESDAY,8,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-380 UNIVERSITY DR,LAKE FOREST DR,SANTA CLARA,33.21816389,-96.67943889,2016-10-09,SUNDAY,9,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
US-190/EARL RUDDER FWY,NO SECOND STREET,MARIN,30.71816667,-96.38460833,2016-10-24,MONDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-190/SR-6 EARL RUDDER FWY,NO SECOND STREET,MARIN,30.7094,-96.37419167,2016-10-17,MONDAY,19,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-6R BUSINESS TEXAS AVE,NO SECOND STREET,MARIN,30.66170833,-96.37179167,2016-10-30,SUNDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-79,NO SECOND STREET,ALAMEDA,31.89092778,-95.43405556,2016-11-01,TUESDAY,12,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-78,CR-550,SANTA CLARA,33.11008611,-96.410525,2016-10-18,TUESDAY,20,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,T
SR-190 PRES GEORGE BUSH HWY,PLANO RD,SANTA CLARA,33.00313056,-96.69938611,2016-11-20,SUNDAY,17,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
US-79 OAK ST,NO SECOND STREET,ALAMEDA,31.73243056,-95.673625,2016-11-19,SATURDAY,18,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FM 321,NO SECOND STREET,ALAMEDA,31.86263889,-95.77228056,2016-11-22,TUESDAY,17,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
FM 1827/NEW HOPE RD,NO SECOND STREET,SANTA CLARA,33.23431111,-96.54005,2016-11-24,THURSDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SHILOH RD,NO SECOND STREET,SANTA CLARA,33.02570556,-96.66400556,2016-11-27,SUNDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-277,NO SECOND STREET,SAN MATEO,31.96361944,-100.27658056,2016-11-21,MONDAY,16,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
PARKER RD,NO SECOND STREET,SANTA CLARA,33.04529444,-96.83856389,2016-12-10,SATURDAY,23,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
DALLAS PKWY,NO SECOND STREET,SANTA CLARA,33.18853611,-96.83951389,2016-12-17,SATURDAY,6,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-70,NO SECOND STREET,MARIN,38.77933333,-111.48423333,2016-05-12,THURSDAY,8,DAY,CLEAR,0,4,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
300 EAST,NO SECOND STREET,MARIN,38.9525,-111.85475,2016-04-11,MONDAY,18,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-70,NO SECOND STREET,MARIN,38.92444167,-111.77081389,2016-07-06,WEDNESDAY,17,DAY,CLEAR,0,1,0,SAME SIDESWIPE,INTERSTATE,NOT AN INTERSECTION
I-70,NO SECOND STREET,MARIN,38.7566,-111.44016111,2016-06-16,THURSDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
100 EAST,200 NORTH,MARIN,38.77086944,-112.08291389,2016-09-21,WEDNESDAY,19,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,FOUR WAY
I-70,NO SECOND STREET,MARIN,38.70997222,-112.13740833,2016-10-06,THURSDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-125,NO SECOND STREET,ALAMEDA,43.99099444,-73.34644167,2016-01-20,WEDNESDAY,15,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
US-7,NO SECOND STREET,ALAMEDA,43.96726944,-73.11656944,2016-03-11,FRIDAY,8,DAY,CLEAR,1,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-7 COURT ST. EXT.,HANNAFORD PLAZA,ALAMEDA,44.00296667,-73.15453056,2016-09-29,THURSDAY,19,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,FOUR WAY
SR-22A,NO SECOND STREET,ALAMEDA,44.05830556,-73.30217222,2016-12-11,SUNDAY,16,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-17,NO SECOND STREET,ALAMEDA,44.12485556,-73.13816944,2016-12-14,WEDNESDAY,5,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-74,NO SECOND STREET,ALAMEDA,43.95184167,-73.22222778,2016-12-29,THURSDAY,13,DAY,SNOW,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
